transaction_id,date,time,transaction_type,category,item_name,quantity,unit_price,total_amount,payment_method,customer_type,vendor_name,profit_margin_estimate
"T000271","2025-01-16","19:02:20","sale","tea","Green Tea","1","120","120","card","regular",,"0.65"
"T000272","2025-01-16","20:55:01","sale","snacks","Chicken Sandwich","2","450","900","cash","walk-in",,"0.4"
"T000273","2025-01-16","19:56:07","sale","tea","Green Tea","1","120","120","card","regular",,"0.65"
"T000274","2025-01-16","10:24:44","sale","dessert","Brownie","1","350","350","cash","walk-in",,"0.5"
"T000275","2025-01-16","19:20:11","sale","coffee","Espresso","2","250","500","cash","walk-in",,"0.7"
"T000276","2025-01-16","08:45:51","sale","tea","Karak Chai","1","150","150","cash","walk-in",,"0.6"
"T000277","2025-01-16","10:32:52","sale","coffee","Espresso","1","250","250","card","walk-in",,"0.7"
"T000278","2025-01-16","12:03:17","sale","snacks","Chicken Sandwich","3","450","1350","cash","walk-in",,"0.4"
"T000279","2025-01-16","12:01:46","sale","coffee","Cappuccino","1","400","400","cash","walk-in",,"0.65"
"T000280","2025-01-16","21:40:23","sale","snacks","Chicken Sandwich","1","450","450","easypaisa","walk-in",,"0.4"
"T000281","2025-01-16","08:05:09","sale","tea","Green Tea","1","120","120","cash","regular",,"0.65"
"T000282","2025-01-16","14:35:49","sale","coffee","Americano","2","300","600","cash","regular",,"0.75"
"T000283","2025-01-16","20:04:01","sale","dessert","Cheesecake Slice","3","600","1800","card","new",,"0.45"
"T000284","2025-01-16","14:14:14","sale","coffee","Latte","2","450","900","card","regular",,"0.65"
"T000285","2025-01-17","18:50:58","sale","tea","Karak Chai","1","150","150","easypaisa","new",,"0.6"
"T000286","2025-01-17","09:22:18","sale","coffee","Cappuccino","4","400","1600","jazzcash","walk-in",,"0.65"
"T000287","2025-01-17","18:50:17","sale","snacks","Fries","1","250","250","cash","walk-in",,"0.5"
"T000288","2025-01-17","11:04:44","sale","tea","Cardamom Tea","1","180","180","cash","new",,"0.6"
"T000289","2025-01-17","13:47:39","sale","dessert","Brownie","4","350","1400","bank_transfer","walk-in",,"0.5"
"T000290","2025-01-17","20:54:58","sale","snacks","Chicken Sandwich","1","450","450","card","regular",,"0.4"
"T000291","2025-01-17","17:29:26","sale","tea","Cardamom Tea","3","180","540","cash","walk-in",,"0.6"
"T000292","2025-01-17","12:01:10","sale","tea","Cardamom Tea","3","180","540","card","new",,"0.6"
"T000293","2025-01-17","12:16:56","sale","snacks","Club Sandwich","3","550","1650","cash","walk-in",,"0.4"
"T000294","2025-01-17","09:31:34","sale","tea","Cardamom Tea","2","180","360","card","new",,"0.6"
"T000295","2025-01-17","18:23:46","sale","tea","Green Tea","2","120","240","jazzcash","regular",,"0.65"
"T000296","2025-01-17","17:42:28","sale","dessert","Cookie","3","150","450","easypaisa","regular",,"0.5"
"T000297","2025-01-17","18:39:09","sale","snacks","Club Sandwich","2","550","1100","jazzcash","regular",,"0.4"
"T000298","2025-01-17","11:52:27","sale","coffee","Cappuccino","2","400","800","jazzcash","regular",,"0.65"
"T000299","2025-01-17","11:11:57","sale","snacks","Fries","2","250","500","card","walk-in",,"0.5"
"T000300","2025-01-17","17:48:57","sale","tea","Cardamom Tea","1","180","180","cash","walk-in",,"0.6"
"T000301","2025-01-17","18:28:18","sale","coffee","Espresso","3","250","750","cash","walk-in",,"0.7"
"T000302","2025-01-17","18:46:30","sale","tea","Green Tea","1","120","120","card","regular",,"0.65"
"T000303","2025-01-17","08:53:04","sale","snacks","Club Sandwich","4","550","2200","cash","regular",,"0.4"
"T000304","2025-01-17","11:31:39","sale","tea","Cardamom Tea","2","180","360","cash","new",,"0.6"
"T000305","2025-01-17","11:11:51","sale","coffee","Americano","4","300","1200","card","new",,"0.75"
"T000306","2025-01-17","16:12:26","sale","coffee","Cappuccino","1","400","400","cash","regular",,"0.65"
"T000307","2025-01-17","09:26:52","sale","snacks","Fries","1","250","250","card","walk-in",,"0.5"
"T000308","2025-01-17","20:49:58","sale","snacks","Chicken Sandwich","1","450","450","cash","new",,"0.4"
"T000309","2025-01-17","20:19:25","sale","tea","Karak Chai","2","150","300","jazzcash","walk-in",,"0.6"
"T000310","2025-01-17","11:31:29","sale","tea","Karak Chai","2","150","300","card","regular",,"0.6"
"T000311","2025-01-18","21:58:40","sale","tea","Green Tea","1","120","120","cash","walk-in",,"0.65"
"T000312","2025-01-18","17:31:50","sale","dessert","Cookie","1","150","150","bank_transfer","walk-in",,"0.5"
"T000313","2025-01-18","17:44:23","sale","coffee","Espresso","1","250","250","card","regular",,"0.7"
"T000314","2025-01-18","11:26:53","sale","tea","Green Tea","2","120","240","bank_transfer","walk-in",,"0.65"
"T000315","2025-01-18","17:57:33","sale","coffee","Latte","2","450","900","cash","regular",,"0.65"
"T000316","2025-01-18","15:20:44","sale","coffee","Espresso","4","250","1000","cash","regular",,"0.7"
"T000317","2025-01-18","18:43:20","sale","dessert","Cheesecake Slice","1","600","600","cash","regular",,"0.45"
"T000318","2025-01-18","09:57:26","sale","coffee","Espresso","1","250","250","card","walk-in",,"0.7"
"T000319","2025-01-18","17:46:12","sale","tea","Cardamom Tea","1","180","180","easypaisa","walk-in",,"0.6"
"T000320","2025-01-18","19:21:00","sale","coffee","Americano","1","300","300","card","walk-in",,"0.75"
"T000321","2025-01-18","18:58:12","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T000322","2025-01-18","21:59:41","sale","coffee","Espresso","3","250","750","card","walk-in",,"0.7"
"T000323","2025-01-18","18:12:20","sale","coffee","Americano","1","300","300","cash","regular",,"0.75"
"T000324","2025-01-18","10:28:43","sale","tea","Green Tea","1","120","120","cash","new",,"0.65"
"T000325","2025-01-18","14:35:10","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T000326","2025-01-18","21:53:18","sale","snacks","Club Sandwich","3","550","1650","card","regular",,"0.4"
"T000327","2025-01-18","15:15:38","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T000328","2025-01-18","18:26:36","sale","snacks","Club Sandwich","3","550","1650","card","regular",,"0.4"
"T000329","2025-01-18","11:47:36","sale","snacks","Chicken Sandwich","2","450","900","cash","walk-in",,"0.4"
"T000330","2025-01-18","17:24:32","sale","coffee","Latte","1","450","450","cash","regular",,"0.65"
"T000331","2025-01-18","15:46:32","sale","dessert","Cookie","1","150","150","cash","regular",,"0.5"
"T000332","2025-01-18","08:31:04","sale","snacks","Fries","2","250","500","card","regular",,"0.5"
"T000333","2025-01-18","20:06:22","sale","snacks","Chicken Sandwich","1","450","450","easypaisa","walk-in",,"0.4"
"T000334","2025-01-18","20:44:03","sale","coffee","Latte","2","450","900","card","walk-in",,"0.65"
"T000335","2025-01-19","21:48:14","sale","dessert","Cookie","1","150","150","card","walk-in",,"0.5"
"T000336","2025-01-19","13:48:49","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T000337","2025-01-19","11:17:13","sale","tea","Cardamom Tea","2","180","360","easypaisa","walk-in",,"0.6"
"T000338","2025-01-19","12:06:49","sale","coffee","Latte","1","450","450","card","walk-in",,"0.65"
"T000339","2025-01-19","08:22:22","sale","dessert","Cookie","2","150","300","cash","walk-in",,"0.5"
"T000340","2025-01-19","19:11:31","sale","dessert","Brownie","1","350","350","cash","walk-in",,"0.5"
"T000341","2025-01-19","08:25:10","sale","coffee","Espresso","3","250","750","card","walk-in",,"0.7"
"T000342","2025-01-19","11:38:06","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T000343","2025-01-19","08:35:03","sale","tea","Green Tea","2","120","240","cash","walk-in",,"0.65"
"T000344","2025-01-19","10:25:21","sale","coffee","Cappuccino","1","400","400","bank_transfer","regular",,"0.65"
"T000345","2025-01-19","14:30:51","sale","dessert","Cheesecake Slice","1","600","600","cash","walk-in",,"0.45"
"T000346","2025-01-19","19:34:12","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T000347","2025-01-19","17:00:32","sale","snacks","Club Sandwich","3","550","1650","card","regular",,"0.4"
"T000348","2025-01-19","19:54:30","sale","coffee","Espresso","2","250","500","card","walk-in",,"0.7"
"T000349","2025-01-19","09:06:19","sale","coffee","Americano","3","300","900","cash","regular",,"0.75"
"T000350","2025-01-19","16:36:29","sale","dessert","Brownie","4","350","1400","cash","walk-in",,"0.5"
"T000351","2025-01-19","21:28:13","sale","coffee","Cappuccino","1","400","400","card","new",,"0.65"
"T000352","2025-01-19","18:00:49","sale","snacks","Fries","1","250","250","cash","walk-in",,"0.5"
"T000353","2025-01-19","14:53:57","sale","coffee","Americano","1","300","300","card","walk-in",,"0.75"
"T000354","2025-01-19","08:59:56","sale","tea","Green Tea","2","120","240","easypaisa","regular",,"0.65"
"T000355","2025-01-19","11:14:03","sale","tea","Karak Chai","3","150","450","card","walk-in",,"0.6"
"T000356","2025-01-19","09:37:27","sale","dessert","Brownie","1","350","350","cash","regular",,"0.5"
"T000357","2025-01-19","18:26:06","sale","coffee","Espresso","2","250","500","jazzcash","regular",,"0.7"
"T000358","2025-01-19","18:23:19","sale","coffee","Cappuccino","2","400","800","card","regular",,"0.65"
"T000359","2025-01-19","15:55:28","sale","coffee","Latte","1","450","450","card","new",,"0.65"
"T000360","2025-01-19","21:41:38","sale","coffee","Americano","4","300","1200","card","new",,"0.75"
"T000361","2025-01-19","11:18:56","sale","tea","Karak Chai","1","150","150","cash","walk-in",,"0.6"
"T000362","2025-01-19","17:30:12","sale","coffee","Cappuccino","2","400","800","cash","walk-in",,"0.65"
"T000363","2025-01-19","17:38:49","sale","dessert","Cheesecake Slice","3","600","1800","cash","regular",,"0.45"
"T000364","2025-01-19","09:26:17","sale","snacks","Chicken Sandwich","2","450","900","cash","new",,"0.4"
"T000365","2025-01-19","20:09:57","sale","tea","Cardamom Tea","1","180","180","cash","walk-in",,"0.6"
"T000366","2025-01-19","19:16:00","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T000367","2025-01-19","19:59:48","sale","coffee","Cappuccino","1","400","400","cash","walk-in",,"0.65"
"T000368","2025-01-19","08:10:56","sale","tea","Karak Chai","2","150","300","cash","walk-in",,"0.6"
"T000369","2025-01-19","12:53:25","sale","tea","Cardamom Tea","1","180","180","cash","regular",,"0.6"
"T000370","2025-01-19","19:23:31","sale","tea","Karak Chai","1","150","150","card","regular",,"0.6"
"T000371","2025-01-19","09:38:28","sale","dessert","Cookie","2","150","300","card","walk-in",,"0.5"
"T000372","2025-01-19","15:55:31","sale","coffee","Cappuccino","2","400","800","card","regular",,"0.65"
"T000373","2025-01-19","13:33:14","sale","snacks","Club Sandwich","1","550","550","card","new",,"0.4"
"T000374","2025-01-19","13:45:54","sale","tea","Green Tea","1","120","120","card","walk-in",,"0.65"
"T000375","2025-01-19","17:33:47","sale","tea","Cardamom Tea","3","180","540","cash","regular",,"0.6"
"T000376","2025-01-19","18:10:21","sale","snacks","Club Sandwich","1","550","550","card","new",,"0.4"
"T000377","2025-01-19","18:10:38","sale","snacks","Club Sandwich","1","550","550","cash","walk-in",,"0.4"
"T000378","2025-01-19","21:52:38","sale","coffee","Latte","1","450","450","card","regular",,"0.65"
"T000379","2025-01-19","10:31:38","sale","coffee","Americano","2","300","600","jazzcash","new",,"0.75"
"T000380","2025-01-20","11:56:41","sale","dessert","Cookie","1","150","150","card","walk-in",,"0.5"
"T000381","2025-01-20","18:00:00","sale","snacks","Fries","2","250","500","cash","regular",,"0.5"
"T000382","2025-01-20","18:53:10","sale","coffee","Latte","1","450","450","easypaisa","new",,"0.65"
"T000383","2025-01-20","13:59:33","sale","coffee","Americano","2","300","600","bank_transfer","regular",,"0.75"
"T000384","2025-01-20","16:59:13","sale","dessert","Cookie","4","150","600","cash","walk-in",,"0.5"
"T000385","2025-01-20","08:33:35","sale","snacks","Club Sandwich","3","550","1650","easypaisa","regular",,"0.4"
"T000386","2025-01-20","11:16:55","sale","coffee","Cappuccino","1","400","400","easypaisa","walk-in",,"0.65"
"T000387","2025-01-20","17:21:27","sale","snacks","Chicken Sandwich","2","450","900","cash","walk-in",,"0.4"
"T000388","2025-01-20","21:35:33","sale","snacks","Club Sandwich","1","550","550","bank_transfer","walk-in",,"0.4"
"T000389","2025-01-20","19:32:58","sale","coffee","Americano","1","300","300","card","regular",,"0.75"
"T000390","2025-01-20","08:00:45","sale","dessert","Cheesecake Slice","2","600","1200","cash","walk-in",,"0.45"
"T000391","2025-01-20","12:35:22","sale","coffee","Americano","1","300","300","card","regular",,"0.75"
"T000392","2025-01-20","12:50:05","sale","dessert","Cheesecake Slice","1","600","600","jazzcash","walk-in",,"0.45"
"T000393","2025-01-20","17:23:41","sale","coffee","Americano","2","300","600","cash","regular",,"0.75"
"T000394","2025-01-20","09:25:32","sale","dessert","Cheesecake Slice","2","600","1200","easypaisa","new",,"0.45"
"T000395","2025-01-20","09:00:00","expense","supplies",,"1","85000","85000","cash",,"Local Roaster & Bakery",
"T000396","2025-01-21","15:00:53","sale","tea","Cardamom Tea","1","180","180","cash","regular",,"0.6"
"T000397","2025-01-21","19:16:47","sale","coffee","Cappuccino","1","400","400","cash","walk-in",,"0.65"
"T000398","2025-01-21","20:26:24","sale","coffee","Latte","1","450","450","bank_transfer","walk-in",,"0.65"
"T000399","2025-01-21","14:13:33","sale","snacks","Chicken Sandwich","1","450","450","easypaisa","walk-in",,"0.4"
"T000400","2025-01-21","11:16:02","sale","dessert","Brownie","3","350","1050","cash","walk-in",,"0.5"
"T000401","2025-01-21","20:09:57","sale","coffee","Latte","2","450","900","easypaisa","regular",,"0.65"
"T000402","2025-01-21","10:26:47","sale","coffee","Cappuccino","1","400","400","cash","regular",,"0.65"
"T000403","2025-01-21","20:15:28","sale","coffee","Cappuccino","1","400","400","cash","regular",,"0.65"
"T000404","2025-01-21","19:53:18","sale","tea","Green Tea","1","120","120","jazzcash","walk-in",,"0.65"
"T000405","2025-01-21","09:19:42","sale","dessert","Brownie","2","350","700","card","walk-in",,"0.5"
"T000406","2025-01-22","09:15:36","sale","snacks","Chicken Sandwich","2","450","900","easypaisa","new",,"0.4"
"T000407","2025-01-22","11:17:03","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T000408","2025-01-22","09:03:18","sale","coffee","Americano","1","300","300","card","walk-in",,"0.75"
"T000409","2025-01-22","11:09:26","sale","coffee","Cappuccino","1","400","400","cash","walk-in",,"0.65"
"T000410","2025-01-22","20:39:41","sale","tea","Green Tea","1","120","120","cash","new",,"0.65"
"T000411","2025-01-22","08:38:12","sale","tea","Cardamom Tea","1","180","180","easypaisa","walk-in",,"0.6"
"T000412","2025-01-22","13:46:19","sale","coffee","Americano","3","300","900","cash","regular",,"0.75"
"T000413","2025-01-22","17:22:25","sale","dessert","Brownie","1","350","350","card","regular",,"0.5"
"T000414","2025-01-22","10:04:07","sale","tea","Cardamom Tea","3","180","540","cash","new",,"0.6"
"T000415","2025-01-22","14:04:27","sale","tea","Karak Chai","1","150","150","cash","regular",,"0.6"
"T000416","2025-01-22","20:09:36","sale","coffee","Americano","3","300","900","cash","new",,"0.75"
"T000417","2025-01-22","20:01:19","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T000418","2025-01-22","19:40:34","sale","snacks","Club Sandwich","1","550","550","cash","new",,"0.4"
"T000419","2025-01-22","15:13:32","sale","coffee","Americano","1","300","300","card","regular",,"0.75"
"T000420","2025-01-22","09:44:06","sale","coffee","Espresso","1","250","250","card","walk-in",,"0.7"
"T000421","2025-01-22","11:51:38","sale","coffee","Americano","2","300","600","cash","new",,"0.75"
"T000422","2025-01-22","21:46:03","sale","tea","Cardamom Tea","3","180","540","card","walk-in",,"0.6"
"T000423","2025-01-22","09:06:14","sale","tea","Green Tea","1","120","120","easypaisa","walk-in",,"0.65"
"T000424","2025-01-22","15:00:07","sale","tea","Cardamom Tea","1","180","180","bank_transfer","walk-in",,"0.6"
"T000425","2025-01-23","15:17:11","sale","coffee","Americano","2","300","600","card","regular",,"0.75"
"T000426","2025-01-23","21:14:17","sale","snacks","Club Sandwich","1","550","550","card","walk-in",,"0.4"
"T000427","2025-01-23","21:04:49","sale","tea","Karak Chai","1","150","150","cash","walk-in",,"0.6"
"T000428","2025-01-23","11:26:32","sale","tea","Karak Chai","1","150","150","cash","walk-in",,"0.6"
"T000429","2025-01-23","16:44:02","sale","coffee","Espresso","2","250","500","cash","regular",,"0.7"
"T000430","2025-01-23","09:30:17","sale","dessert","Brownie","1","350","350","card","walk-in",,"0.5"
"T000431","2025-01-23","18:28:51","sale","tea","Green Tea","1","120","120","cash","regular",,"0.65"
"T000432","2025-01-23","09:15:59","sale","coffee","Latte","1","450","450","easypaisa","walk-in",,"0.65"
"T000433","2025-01-23","08:30:17","sale","coffee","Cappuccino","3","400","1200","cash","regular",,"0.65"
"T000434","2025-01-23","20:04:11","sale","tea","Karak Chai","1","150","150","cash","regular",,"0.6"
"T000435","2025-01-23","10:10:02","sale","dessert","Brownie","1","350","350","jazzcash","regular",,"0.5"
